"word","count"
"XAlJfnASAN",5
"Gray",5
"saddest",5
"Goes",5
"alone",5
"Bu18C1UeQU",5
"Friday",5
"Deadline",5
"glad",5
"2Respond",5
"ALERT",5
"Crushed",5
"ending",5
"JaimeG131",5
"C…",5
"courage",5
"Caitlyn",5
"Full",5
"mYcXmXCWRj",5
"FUCK",5
"chances",5
"shredded",5
"HAHAHA🎉🎉⬇️⬇️",5
"Foro",5
"TheodrosN",5
"Fire",5
"fell",5
"billionaires",5
"violenta",5
"Policy",5
"esta",5
"Eo10",5
"Thought",5
"edge",5
"💙🇺🇸💙",5
"A…",5
"Dude",5
"dude",5
"NFLDraft2016",5
"DONT",5
"DONE",5
"docs",5
"Unloads",5
"dirt",5
"barbara",5
"HillYes",5
"STUPID",5
"K8z3Fzku99",5
"Front",5
"luxury",5
"Maddow",5
"voter",5
"Trumpfied",5
"Network",5
"Voice",5
"burn",5
"CarvajalF",5
"boys",5
"SenBlumenthal",5
"greatest",5
"blog",5
"BILL",5
"‘unknown",5
"Bern",5
"Bend",5
"ErinRehman",5
"HadaHFP5H8",5
"hatred",5
"avec",5
"newtgingrich",5
"LIVEStream",5
"interest",5
"american",5
"1Pt0Le…",5
"INSANE",5
"dwyer",5
"President😀😀",5
"STREAM",5
"25nb0PHKBU",5
"S4FcfVFGg4",5
"WcSbObV…",5
"Dollfinish",5
"Believes",5
"servant",5
"detalles",5
"Coalition",5
"IfTrumpOnlyHadaBrain",5
"disrupted",5
"8hox2KmAck",5
"indistinguishable",5
"LizEClark",5
"Added",5
"Secretary",5
"complicit",5
"Cardinal",5
"Waving",5
"thedonald",5
"DUNCE",5
"modern",5
"trumparmy",5
"gamblor5555",5
"deceived",5
"ignorant",5
"mitchellvii",5
"track",5
"moral",5
"TheGrottoTweets",5
"radiopublicaEC",5
"Abuse",5
"lKJFc6NH…",5
"AdrianaCohen16",5
"Entrepreneur",5
"WhoistheRealTedCruz",5
"PresidentialElections2016",5
"Scarecrow",5
"determined",5
"Fascist",5
"offer",5
"Do…",5
"college",5
"drake",5
"joephilipson",5
"USElections2016",5
"VonKloss",5
"Kansas",5
"Juliet777777",5
"funded",5
"brothers",5
"options",5
"CFlHGlWiFe",5
"finds",5
"countries",5
"dresses",5
"hater",5
"DrJohn76533054",5
"TheTidyBoys",5
"NFHu2PfK7v",5
"Delaware",5
"murdered",5
"versa",5
"causing",5
"dfhall07",5
"THECOUNTnews",5
"KentuckyDerby",5
"Supported",5
"Mixed",5
"kLdZ7dTJxU",5
"TruthOuter",5
"immediately",5
"OBAMA",5
"obama",5
"Commander",5
"Journal",5
"parties",5
"roseserao",5
"SYj8dtFSrz",5
"OBpUj…",5
"RealityAshhole",5
"missed",5
"promising",5
"SusanSarandon",5
"CMSiodgmMJ",5
"Unlike",5
"scheduled",5
"Asshole",5
"RevelaMexico",5
"Nuclear",5
"covering",5
"Covering",5
"Celebrity",5
"celebrity",5
"libtard",5
"electricalgirl",5
"reese32309",5
"LPsVojXl2f",5
"known",5
"JimLWeaver1",5
"KirstenPowers",5
"precursor",5
"Throw",5
"l65Y…",5
"xPDoVWcHfp",5
"Shmatko",5
"third",5
"brush",5
"thats",5
"equally",5
"lifestyle",5
"unleashes",5
"obvious",5
"‘Become",5
"Neither",5
"ISSUE",5
"louisvillemayor",5
"fault",5
"deflategate",5
"EducatedHustlr",5
"jSYlbd1EgV",5
"empire",5
"Facts",5
"puede",5
"Clique",5
"shining",5
"Associating",5
"Wonder",5
"Except",5
"Amendment",5
"morningmika",5
"Young",5
"oAV…",5
"pretend",5
"Tears",5
"CalifPrimary",5
"bashing",5
"decieving",5
"LauraAnthony7",5
"hilaryclinton",5
"refuerza",5
"AleppoIsBurning",5
"Against",5
"Serpentine202",5
"Vietnam",5
"PriyankaChopra",5
"TheDailyShow",5
"LULEVega",5
"nominations",5
"o8t8LfFrUc",5
"y5JnKh7KKI",5
"enquirer",5
"simple",5
"TrumperMan",5
"MikePrysner",5
"foxandfriends",5
"bZUGuBZuKx",5
"church",5
"Erection’",5
"donaldtrump2016",5
"Clever",5
"crossfire",5
"pgmypSEtiG",5
"DEMOLISHED",5
"taken",5
"ErinBSullivan",5
"Unhinged’",5
"mXEu3FVUrx",5
"OhHillNo",5
"31mFThW7DH",5
"JamesFTInternet",5
"ALWAYS",5
"Ayw9njszWe",5
"iMake",5
"couple",5
"tactics",5
"achieves",5
"JoeTurner212",5
"Underground",5
"MakeDonaldDrumpfAgain",5
"EcuavisaInforma",5
"Miguel",5
"America🇺🇸",5
"d3rI9pFYc5",5
"6YFHb4xIOK",5
"Officially",5
"Streets",5
"streets",5
"ChristieC733",5
"GZfiq1m…",5
"Claims",5
"2HpnkVe9L6",5
"reads",5
"eQQB…",5
"recipe",5
"Whatever",5
"ChikFilet",5
"INDIANS",5
"iNewsUniverse",5
"murder",5
"twitter",5
"German",5
"RomitMetal",5
"execs",5
"HILLARYCLINTON",5
"hillaryClinton",5
"shutdown",5
"records",5
"PJNET",5
"TarotDarrow",5
"RAPING",5
"TedCruzs",5
"LYING",5
"DemsRRealRacist",5
"Obviously",5
"7xIG6jfPdg",5
"Merica",5
"DoMPeLYGBt",5
"usual",5
"‘Difficulty",5
"disavow",5
"SSestanovich",5
"Hank45678",5
"EVERY",5
"Event",5
"via…",5
"abstract",5
"Politic",5
"denial",5
"PHONY",5
"conman",5
"uyzBTMigOR",5
"5IDh0GkY8U",5
"Britain",5
"punish",5
"wives",5
"Reasons",5
"está",5
"ScottieNellHughes",5
"GreatDepression",5
"liquid’",5
"Argentina",5
"Barry",5
"looked",5
"fgwmg…",5
"NewMusic",5
"janeosanders",5
"respects",5
"penis",5
"Baldasaro",5
"uVeIg…",5
"ashamed",5
"London",5
"presents",5
"hiphop",5
"peace",5
"announced",5
"‘Unpredictable’",5
"warming",5
"viable",5
"ARYNEWSOFFICIAL",5
"destruction",5
"PaulKrugman",5
"2Help",5
"religious",5
"GIRLS",5
"Mexicanos",5
"TheWall",5
"ASavageNation",5
"BBCNews",5
"raised",5
"REPUBLICANS",5
"RickCanton",5
"MibachKTVU",5
"Evansvil…",5
"failure",5
"leftist",5
"reflecting",5
"Still",5
"Evolution",5
"xfLP3z…",5
"Start",5
"América",5
"U…",5
"entry",5
"planned",5
"Enjoy",5
"kicking",5
"FBILouisville",5
"steph93065",5
"Shameful",5
"canadajoe1",5
"Saturday’s",5
"Statement",5
"empty",5
"¿Cree",5
"defend",5
"Defeat",5
"impact",5
"adolfhitler",5
"wing",5
"wild",5
"WELL",5
"PressConference",5
"wack",4
"WABC",4
"enters",4
"Radical",4
"follows",4
"alikat747",4
"TheMuppets",4
"Current",4
"47dZ81t24T",4
"n7JNBkeEXI",4
"Wayne",4
"Sisters4Trump",4
"SayDon",4
"divided",4
"waste",4
"pDv8mHySrC",4
"vaya",4
"goodnight",4
"puerta",4
"DiFFERENT",4
"Bigoted",4
"destroyed",4
"transgender",4
"spend",4
"winner",4
"kpY4fAfk75",4
"amandacarpenter",4
"EndorsementsGOP",4
"Manifestación",4
"labels",4
"chased",4
"BOxgczBXEl",4
"Change",4
"Tune",4
"critics",4
"need2",4
"decide",4
"corrected",4
"2SLANDER",4
"Trey",4
"PathologicalLying",4
"TIED",4
"OJSimpson",4
"RitzyBacon2",4
"test",4
"admiration",4
"gracious",4
"JLenardDetroit",4
"funciona",4
"brilliant",4
"I2XnVguXMZ",4
"Sure",4
"sung",4
"SUED",4
"Star",4
"5irLPOf9Cw",4
"soul",4
"song",4
"solo",4
"SOLD",4
"sink",4
"Sign",4
"shop",4
"sallykohn",4
"Quote",4
"Nt8MqcFB2W",4
"seek",4
"resurgent",4
"donlemon",4
"BETTER",4
"TrumpIsRight",4
"sane",4
"retweet",4
"WIBCRaySteele",4
"Lincoln",4
"Sessions",4
"smallbusiness",4
"POLITICOMag",4
"risk",4
"cover",4
"court",4
"c8XVYWwTaM",4
"RAPE",4
"comic",4
"Natashanotables",4
"MOVEMENT",4
"conclude",4
"texasman2008",4
"coach",4
"RGrYWvyt29",4
"Eglish",4
"vmpcott",4
"NBCNews",4
"l👀k",4
"liked",4
"USAHipster",4
"consider",4
"USLatino",4
"EKZZJXTUUN",4
"Photoshop",4
"TrumpTeam",4
"OldNavy",4
"Illinois",4
"cenkuygur",4
"Professional",4
"naked",4
"parody",4
"Firestone",4
"punk",4
"NAFTA",4
"pres",4
"pray",4
"Post",4
"porn",4
"CRIMINALS",4
"piss",4
"Pick",4
"blessmyliberty",4
"ignorance",4
"pays",4
"Path",4
"Pans",4
"pair",4
"Apocalypse",4
"sensanders",4
"Turnout",4
"InTheCrowd⁉️",4
"appoint",4
"okay",4
"reading",4
"K…",4
"charrodemexico",4
"sandiv11",4
"5zHj…",4
"crooks",4
"Carolina",4
"clash",4
"JQ7CVV2liJ",4
"mother",4
"Hillarys",4
"nope",4
"Nope",4
"Ukraine",4
"trades",4
"Partidarios",4
"‘A",4
"cities",4
"Asked",4
"Nero",4
"ultimate",4
"NEED",4
"Near",4
"seated",4
"Hutch",4
"search",4
"LeslieMarshall",4
"removed",4
"division",4
"source",4
"humor",4
"shoot",4
"WALL‼️",4
"Shirt",4
"jfguerintva",4
"MUCH",4
"Surprise",4
"LimitedStates",4
"stealing",4
"ROLMinistries",4
"Share",4
"shall",4
"throwback",4
"Cheetos",4
"seamhannity",4
"mimi",4
"journalists",4
"meet",4
"2le0cImh8b",4
"MANY",4
"Made",4
"Macy",4
"McFaul",4
"Leave",4
"Learn",4
"playin",4
"JasonBourne",4
"happening",4
"Lots",4
"LOSE",4
"Long",4
"banderas",4
"MAL5i4B0Hz",4
"List",4
"list",4
"gardner",4
"Children",4
"rharrisonfries",4
"LETS",4
"PLACED",4
"Left",4
"LEFT",4
"otic07",4
"perpetuating",4
"late",4
"Lady",4
"POLITICIANS",4
"porque",4
"cigar",4
"Earth",4
"CONSPIRACY",4
"VOTERS",4
"apply",4
"Photos",4
"wessel",4
"Klux",4
"soo…",4
"Klan",4
"terror",4
"Kill",4
"donate",4
"Donate",4
"donaldtrumphollywood",4
"KEEP",4
"JoePerticone",4
"checked",4
"apart",4
"DewsNewz",4
"g…",4
"seize",4
"Seeks",4
"rushlimbaugh😡",4
"Join",4
"wicked",4
"LarryT1940",4
"bigdata",4
"“utterly",4
"natives",4
"envisioned",4
"isms",4
"saliva",4
"iowa",4
"Info",4
"Indy",4
"AmericaCard",4
"large",4
"scottisbell",4
"Despicable",4
"trumpdiaries",4
"gagnant",4
"Embarrassing",4
"teenager",4
"conquer",4
"hurt",4
"Terrible",4
"among",4
"BillKS1",4
"BigJBeezy",4
"XI…",4
"Head",4
"HAHA",4
"federal",4
"Hispanic",4
"holes",4
"democrat",4
"tujz44Z8P9",4
"Grow",4
"Govt",4
"golf",4
"choosing",4
"reporting",4
"loosing",4
"GIVE",4
"QQPIslO7wT",4
"strength",4
"patrickbetdavid",4
"mansion",4
"Alert",4
"Gang",4
"Saudi",4
"jerrydoyle",4
"population",4
"Behavior",4
"OGKh21487N",4
"ordered",4
"america",4
"CFhFrUfP0a",4
"DennisMurphy15",4
"FIFA",4
"negative",4
"Fear",4
"include",4
"Disillusioned",4
"suggest",4
"Violence",4
"changing",4
"ABORTION‼️",4
"ESPN",4
"kcrabienick",4
"filled",4
"Insider",4
"‘Racist",4
"displays",4
"OliviaJKing3",4
"PattiKimble",4
"preparing",4
"0tdwC…",4
"foolish",4
"NgullenR",4
"tweeted",4
"consolidar",4
"advocate",4
"tcsorr",4
"Drnk",4
"7hMUpwYrzO",4
"3v8pDPSYcp",4
"uneducated",4
"oppose",4
"invest",4
"Carol",4
"lNmVw2ITxg",4
"Calif",4
"Qj4SQo1…",4
"gbrJcpkiKD",4
"finished",4
"inured",4
"fruit",4
"RepublicanParty",4
"heading",4
"COUNTRY",4
"clip",4
"wedding",4
"Germán",4
"SPQGbzS32O",4
"AMERICANS",4
"americans",4
"cast",4
"PoliticsPeach",4
"poised",4
"expertise",4
"bull",4
"allegedly",4
"Crippled1963",4
"cientos",4
"AGREE",4
"Blow",4
"achieve",4
"Biff",4
"525xt…",4
"cnn”",4
"j5lV1aLPzq",4
"Chatman7Donna",4
"ChikFilet…",4
"HIDES",4
"atom",4
"easier",4
"haters",4
"AMMO",4
"Tully",4
"immaturity",4
"team200",4
"acto",4
"xoxoLizza",4
"forzado",4
"artofthedeal",4
"DRUDGE",4
"MakeComedyGreatAgain",4
"strengthens",4
"Forex",4
"Force",4
"attending",4
"O5YkpXhy8y",4
"tymadisonmom",4
"of…",4
"service",4
"pFAnk0kQwf",4
"Michael",4
"piñata",4
"transcripts",4
"CalebMWoods",4
"harmed",4
"realDrumpf",4
"Harlan",4
"adult",4
"card’",4
"zvuEzlccAq",4
"RNRIndiana",4
"donaldjtrump",4
"tripodcat73",4
"to…",4
"Saturday",4
"ryanjharmon",4
"TrumpAdvance",4
"Unfortunately",4
"OregonPrimary",4
"CitizenJournalists",4
"Troll",4
"uz3fX9NuhF",4
"VoC…",4
"dominyksenti",4
"trial",4
"RonaldReagan",4
"cabinet",4
"unhinged",4
"health",4
"Stockton",4
"Hello",4
"eavaGbCYbZ",4
"salvini",4
"Trumper",4
"headed",4
"blasts",4
"8S6Jg9x9QL",4
"jopchu22",4
"ananavarro",4
"atlaswon",4
"delayed",4
"TrumpDemocrats",4
"CruzCrew…",4
"tedruz",4
"flock",4
"appearance",4
"amoral”",4
"TrumpHandsVine",4
"antiTrump",4
"detained",4
"careful",4
"divide",4
"RIGHTS",4
"Mongering",4
"wgmackie",4
"Hannity",4
"fascism",4
"relevant",4
"RayLewis",4
"Attacks",4
"uspolitics",4
"brother",4
"Touts",4
"bzbex",4
"Scandal",4
"Ballot",4
"torna",4
"hypocrites",4
"lesser",4
"BQGOmRIcME",4
"irrational",4
"7jX7XFavSO",4
"targets",4
"EXPLAINS…",4
"djkhaled",4
"radiorebeldecu",4
"members",4
"podcast",4
"576zIBAy6v",4
"towards",4
"substance",4
"LondonMayor2016",4
"Migration",4
"ILLEGALS",4
"KrisNBC",4
"Kf9t…",4
"Vote4Trump",4
"MohammedAbbasi",4
"Bikers4Trump",4
"Grooms",4
"Clintons",4
"Unstumpable",4
"standupcomedy",4
"center",4
"abandoned",4
"resist",4
"Puppets",4
"jajuarezphoto",4
"Amateur",4
"saulino",4
"TexasYankee001",4
"CMGreer",4
"restless",4
"Tkv2SJlMfF",4
"a88zZ43QGb",4
"donne",4
"UnitedStates",4
"magazine",4
"billionaire",4
"hispanics",4
"AnnieOakey222",4
"Jeanine",4
"🇺🇸💙",4
"SUPPORTED",4
"Mitin",4
"NATIONAL",4
"describing",4
"Cement",4
"Minor",4
"miner",4
"fences",4
"aEtAAq8X36",4
"Miles",4
"MAGAMAN",4
"ISSUES",4
"Excellent",4
"amberr0307",4
"whatdoyoumean",4
"burns",4
"crazylary51",4
"fxnopinion",4
"September",4
"Build",4
"wondering",4
"HowManyIllegalAliens",4
"honestly",4
"Jm8QJranZU",4
"60c8251zqm",4
"WakeUpAmerica",4
"educated",4
"EXPOSED",4
"exposed",4
"Exposed",4
"barriers",4
"OPBTOL",4
"Unless",4
"BearGardenMan",4
"FELONS",4
"Rumors",4
"Selfservatives",4
"editec2010",4
"nuclear",4
"LatinosMatter",4
"garway95",4
"TIRED",4
"KNOWS",4
"NEstrellaTv",4
"knock",4
"tiene",4
"E9b4es2DNu",4
"UW253MH…",4
"CockSuckers",4
"compared",4
"BuildAWall",4
"Acronym",4
"oB4QwjOT2Y",4
"JeffreyEpstein",4
"MolvtOlZUS",4
"Brock",4
"cardboard",4
"brief",4
"wv6VaZgBPP",4
"Bravo",4
"attitude",4
"Roger",4
"affirming",4
"goodness",4
"YOURSELF",4
"SPREADING",4
"GuvRickScott",4
"Remind",4
"outlawed",4
"59iMjBKYZL",4
"NotreDame",4
"straight",4
"ImaniKahlo",4
"HealthSourceRI",4
"MikeStopaMA",4
"unlikable",4
"Created",4
"backer",4
"LEMONADE",4
"opinion",4
"assassinated",4
"excuse",4
"Empire",4
"refugees",4
"affairs",4
"except",4
"Texas",4
"Hadley",4
"X7zK05qIjI",4
"irony",4
"minded",4
"Everything",4
"Botox",4
"backing",4
"OaqswACO60",4
"In’",4
"Hilarious",4
"1s8OzqBpda",4
"cruzgrassroots",4
"wordpressdotcom",4
"nevertrump…",4
"caused",4
"buttons",4
"EURO2016",4
"represent",4
"BrianNagle3",4
"Expired",4
"LordoftheEdge",4
"i3…",4
"sernieblanders",4
"sPolicys",4
"smallhands",4
"LTCartoons",4
"this…",4
"CaitlynJenner",4
"obliterated",4
"kicks",4
"questions",4
"Major",4
"major",4
"stance",4
"Candidates",4
"SenatorSessions",4
"AbbyMartin",4
"staked",4
"PlacasRojas",4
"TelemundoNews",4
"adeptjapop",4
"ColonelHarmon",4
"unitedwestand",4
" is",4
"knowing",4
"newszbreakin",4
"LAwI41rkaq",4
"ENQUIRER",4
"Press",4
"📢🌟🇺🇸🌟🇺🇸📢",4
"trouble",4
"Wednesday",4
"CharlesPayneShow",4
"meeting",4
"Carter",4
"NoEsBroma",4
"jCxBykYMun",4
"Progressive",4
"coward",4
"😀😀🇺🇸🇺🇸",4
"Inner",4
"“Don’t",4
"N77c0…",4
"facebook",4
"enfrentaron",4
"previo",4
"Bernie4PresUSA",4
"Indi…",4
"OrenDorell",4
"standards",4
"llendonmar46",4
"solicitan",4
"upe9Y7…",4
"Calling",4
"C9pUyUPsxB",4
"opinions",4
"tackle",4
"Regency",4
"XPr6rrSj9P",4
"Responds",4
"contested",4
"GovernorPerry",4
"Gucci",4
"write",4
"termina",4
"Iw9gVm8tBx",4
"mexico",4
"dennistrainorjr",4
"congress",4
"False’",4
"💖💖",4
"POLLS",4
"18Z5QXIiVL",4
"Lawrence",4
"for…",4
"violencia",4
"slightly",4
"PigGrease",4
"respond",4
"Yikes",4
"respite",4
"historic",4
"Respect",4
"QOBsxAD6cp",4
"controlled",4
"david",4
"larger",4
"Bible",4
"Philanderer",4
"Sexist",4
"effigy",4
"GinaRaimondo",4
"nukes",4
"errors",4
"WOULD",4
"Repub",4
"worry",4
"defeats",4
"relax",4
"ASdob72I9b",4
"Disease",4
"through…",4
"listentothekidsbro",4
"pushed",4
"parents",4
"nobody",4
"signed",4
"5nMdUauDUN",4
"chosen",4
"TDauffenbach",4
"DiamondandSilk",4
"require",4
"Extra",4
"summary",4
"npMJi9VwY4",4
"Kampf",4
"believe’",4
"NEVERHILLARY",4
"bitter",4
"BFMTV",4
"broken",4
"famous",4
"Congratulations",4
"Called",4
"Family",4
"GinsburgJobs",4
"StevieWonder",4
"pieces",4
"“narcissist",4
"incarceration",4
"utter",4
"Gowdy",4
"ALREADY",4
"Reagan",4
"9IQmF…",4
"TheYoungTurks",4
"WIPrimary",4
"GOING",4
"weapons",4
"Lu…",4
"durisdeer",4
"Compare",4
"Unite2Defeat",4
"piden",4
"picker",4
"SuzanneFleming9",4
"kZQf…",4
"Pundits",4
"putamuzzleonit",4
"Arrestan",4
"pilgrim",4
"jellybeans",4
"4ipAP4H7lK",4
"snicker",4
"actual",4
"‘Categorically",4
"British",4
"VirginiaCollins",4
"BlackLivesMatter",4
"acting",4
"sufficient",4
"latimes",4
"Outnumbered",4
"Microsoft",4
"challenges",4
"ubrZT…",4
"killing",4
"AmnestyHoes",4
"again’",4
"Witch",4
"reasons",4
"democratic",4
"enabler",4
"kinsellawarren",4
"Demands",4
"comedy",4
"WillB",4
"beautiful",4
"Waiting",4
"Idiot",4
"Comment",4
"JennyJW13",4
"tackled",4
"opening",4
"SmartWomenTrump",4
"balls",4
"manifiestan",4
"🚂",4
"😉",4
"💯",4
"regardless",4
"Lunch",4
"committed",4
"reaction",4
"mentor",4
"badly",4
"INDPrimary",4
"Babes",4
"lucky",4
"JessicaSandu",4
"embarrassment",4
"Lawyers",4
"uJg5WoRM5Y",4
"swing",4
"eYi…",4
"HillarySoQualified",4
"TrackingTrump",4
"destructive",4
"PUNISHED",4
"desperation",4
"connecting",4
"theories",4
"THEORIES",4
"Jarjarbug",4
"MakeAmericaGreatAgain…",4
"Unite",4
"MakeAmericaMexicoAgain",4
"cPXXedfwq6",4
"CNBCnow",4
"ANOTHER",4
"SEEKING",4
"LaraLeaTrump",4
"sometimes",4
"awarded",4
"m1dAhsSnrr",4
"Confusing",4
"shouting",4
"extremely",4
"onblast",4
"LiwNxiLKd0",4
"ratings",4
"stuck",4
"delivered",4
"Something",4
"bhvrR…",4
"vPJchPe87v",4
"provide",4
"YUGE",4
"perception",4
"ptrckstone",4
"Stand",4
"stage",4
"inspired",4
"BCMTmoUhqP",4
"Year",4
"Hopefully",4
"sending",4
"disturbing",4
"CMILANOTICIA",4
"KimKardashian",4
"accused",4
"predicted",4
"asking",4
"satisfied",4
"US4Palin",4
"Reportedly",4
"Infamous",4
"Venereal",4
"Desperate",4
"GOPPrimary",4
"realized",4
"NOTHING",4
"PROTECT",4
"lower",4
"scroll",4
"WING",4
"Wild",4
"Wife",4
"loose",4
"Were",4
"weak",4
"OnlyHelps",4
"sULm4VNI8R",4
"ciudadanía",4
"BYm2Uu1wN5",4
"ITZhb…",4
"wars",3
"WAIT",3
"WADR",3
"screwed",3
"gXMadQWWRc",3
"crystal",3
"InfiniteWarfare",3
"libtards",3
"2EcVBEP9NY",3
"difficult",3
"C7loH0L85z",3
"Tedisdead",3
"StillSanders",3
"ensure",3
"Senator",3
"senator",3
"Judges",3
"WomenForCruz",3
"JVER1",3
"PHONEBOOK",3
"vial",3
"water",3
"removeKEBAB",3
"dubbed",3
"madness",3
"Vailofblue",3
"diplôme",3
"propuesta",3
"garners",3
"benensonj",3
"Russians",3
"wages",3
"temperament",3
"BIGOTED",3
"bigoted",3
"destrozos",3
"Officer",3
"usar",3
"spews",3
"shudder",3
"accusers",3
"Investor",3
"IllegalsCrime",3
"—Hillary",3
"economy",3
"sychophants",3
"YoungerModel",3
"Married",3
"ZHRaS8tyS6",3
"gather",3
"juego",3
"“woman’s",3
"judge",3
"judas",3
"RockyBrown11",3
"particularly",3
"t6P21dJtvL",3
"Crowd",3
"Esperen",3
"ChelseaClinton",3
"JesseLehrich",3
"FourthReichFtW",3
"USARestoring",3
"MDbJi1qSRv",3
"some1",3
"headline",3
"7doY0nprfk",3
"Yelling",3
"TrumpTrain8",3
"Expertly",3
"tuff",3
"bcarter76",3
"correctly",3
"narrative",3
"madeleine",3
"🔪🔪💣💣🔨🔨🔫🔫",3
"tone",3
"Genealogy",3
"tlot",3
"Elementary",3
"RACISM",3
"brains",3
"discussing",3
"tits",3
"Thou",3
"THAN",3
"TGIT",3
"F5qCuOoJfb",3
"TEEN",3
"tckt",3
"womenscard",3
"Admiration",3
"taxi",3
"Meanwhile",3
"P…",3
"GloriaAllred",3
"Possible",3
"Yorkers",3
"CBSPolitics",3
"jorgeramosnews",3
"Remembrance",3
"depressing",3
"ibrO1xnlR7",3
"dàns",3
"spot",3
"examinercom",3
"spew",3
"Soul",3
"sort",3
"sore",3
"snape",3
"36SjuXoahF",3
"sheila14all",3
"sjws",3
"Sing",3
"SICK",3
"meaning",3
"cwR68rCbrq",3
"SHUT",3
"shld",3
"Shit",3
"SHIT",3
"ship",3
"Shaw",3
"Seth",3
"SEAL",3
"seal",3
"Teenage",3
"ABCPolitics",3
"Empathy",3
"QsgqYklqvx",3
"Hussle",3
"Scathing",3
"Patrol",3
"AlRojoVivo",3
"chanting",3
"medios",3
"GoVote",3
"chj8bvIKiK",3
"smith",3
"smile",3
"RUSH",3
"smell",3
"trehan",3
"Role",3
"OngxsTZDsf",3
"ENOUGH",3
"14Sturmfuhrer88",3
"ovation",3
"Rise",3
"rips",3
"COULD",3
"DJ2315",3
"triunfo",3
"Cleveland",3
"rats",3
"RATE",3
"Rant",3
"rant",3
"TheRealDonaldTrump",3
"n…",3
"Numbers",3
"BiLLCosby",3
"Hilla…",3
"Islamic",3
"0J6Jai1PmP",3
"REPUBLICAN",3
"Seeing",3
"beside",3
"Actually",3
"martes",3
"🐦🐤Amazing",3
"donations",3
"sharing",3
"Science",3
"OccupyOakland",3
"Slate",3
"Veteran4Trump",3
"FCV0ikCh0A",3
"oV1owKo2jB",3
"TheGreatFeather",3
"LIMIT",3
"evidence",3
"baiting",3
"rgrant2243",3
"themacinator",3
"clinton",3
"FamilyTrees",3
"S8UX6J6BtH",3
"yMcAZALGic",3
"DemDebate",3
"skill",3
"SeanHannity",3
"pure",3
"bQoYQR2P0P",3
"puff",3
"Judgment",3
"candidacy",3
"prob",3
"prep",3
"Imwithher",3
"Attention",3
"nhdogmom",3
"pity",3
"pimp",3
"TheShadeRoom",3
"RickyRayinGA",3
"path",3
"Park",3
"Para",3
"page",3
"Second",3
"narciscist",3
"asinine",3
"incomprehensible",3
"kazoom1956",3
"station",3
"stating",3
"OVER",3
"jTgi3m6YD7",3
"Shapiro",3
"dZaQRisGpA",3
"tesorera",3
"joker",3
"lyinted",3
"Perfect",3
"lXS6YYGv7a",3
"International",3
"hBRMBGTSjJ",3
"temperamentally",3
"Smittyshs",3
"tolerance",3
"Scottswoman",3
"OCPD",3
"Close",3
"defeating",3
"GOPPolls",3
"screaminglibral",3
"Janury",3
"minorities",3
"Clash",3
"Politico",3
"Fucking",3
"Mother",3
"brothersnarmsUS",3
"lMXeQTJyCR",3
"calculated",3
"interested",3
"ACCUSE",3
"kicked",3
"femfreq",3
"Neil",3
"halsteadg048",3
"9XWZ4tXkYL",3
"Navy",3
"Name",3
"pfOmlHGOxP",3
"IJ7LdMuvCy",3
"woodrufftwit",3
"mostly",3
"Cruzbot",3
"unstable",3
"romperemos",3
"guaranteed",3
"usually",3
"JeremiahRappel",3
"ZSrDaWoP66",3
"💥💥It",3
"bullet",3
"marylene58",3
"descabellada",3
"surprise",3
"leveled",3
"Project",3
"bernieorbust",3
"owner",3
"mots",3
"Mood",3
"mobs",3
"e83KtCNlda",3
"Jamiel",3
"barking",3
"Endorseme",3
"Mine",3
"Educate",3
"Mein",3
"Meet",3
"alcardfan",3
"Mark",3
"main",3
"MADE",3
"swarmed",3
"Redeemed1952",3
"rhhhhh380",3
"accomplishments",3
"whooping",3
"morons",3
"GoPray",3
"GuggenheimPtnrs",3
"🇺🇸🇺🇸🇺🇸🇺🇸",3
"posing",3
"Honored",3
"uniteblue",3
"Protestas",3
"lock",3
"LondonEconomic",3
"loan",3
"load",3
"Patriotic",3
"humans",3
"applies",3
"WEREWOLF",3
"Research",3
"تحترق",3
"lips",3
"limp",3
"HillaryIsComing",3
"Less",3
"legs",3
"Solution",3
"circle",3
"Circle",3
"LATE",3
"JZ0MCRM6rK",3
"Politicians",3
"m9Tc3ifwzt",3
"paralyzed",3
"outta",3
"Idiots",3
"RealEstate",3
"Blonde",3
"April",3
"Kohn",3
"KNEW",3
"context",3
"contest",3
"Kids",3
"widest",3
"vrai777",3
"chose",3
"2020",3
"2015",3
"R5k3aTmtUH",3
"July",3
"charged",3
"chant",3
"Zombies",3
"john",3
"JOBS",3
"rapidly",3
"Libertarian",3
"margins",3
"OTHER",3
"XSmKo0S9j4",3
"Comments",3
"chucktodd",3
"sisters",3
"jerk",3
"1983",3
"1975",3
"pedophile",3
"rbrii1",3
"favorite",3
"encourages",3
"sounded",3
"saltar",3
"streaming",3
"TammyEuwish",3
"item",3
"isnt",3
"layne",3
"WIKAIJA1k7",3
"Into",3
"INDY",3
"VmDcTsITYg",3
"DonaldTrumpCampaignClaims",3
"cheated",3
"5aYfuVq9Q4",3
"donaldtrumpapp",3
"untrustworthy",3
"JohnKerry",3
"atrás",3
"BEWHallend",3
"quality",3
"stories",3
"values",3
"screw",3
"poorly",3
"indulgent",3
"Conquer",3
"label",3
"Chaplin",3
"TeamTrump16",3
"tweeting",3
"ThankYou",3
"Equipped",3
